 wsk1 |  isk1  | dmoy1 |        mean1         |          cov1          | w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           
    1 |  85961 |     1 | 346.5000000000000000 |     1.0035283999436652 |              1 |     85961 |     2 | 194.5000000000000000 |     1.1105120755676093
    1 |  86271 |     1 | 384.2500000000000000 |     1.1149022624982980 |              1 |     86271 |     2 | 340.6666666666666667 |     1.5366144887611673
    1 |  86513 |     1 | 398.3333333333333333 |     1.0422079305465941 |              1 |     86513 |     2 | 353.0000000000000000 |     1.3863404444007620
    1 |  86765 |     1 | 329.2500000000000000 |     1.0326540562992954 |              1 |     86765 |     2 | 198.0000000000000000 |     1.2677203635842677
    1 |  86767 |     1 | 263.0000000000000000 |     1.2296290283691407 |              1 |     86767 |     2 | 317.0000000000000000 |     1.2827575763583628
    1 |  86889 |     1 | 416.0000000000000000 |     1.0386581307266875 |              1 |     86889 |     2 | 359.0000000000000000 |     1.0291602708248134
    1 |  86989 |     1 | 347.0000000000000000 |     1.0880428806150576 |              1 |     86989 |     2 | 388.0000000000000000 |     1.1266424696109046
    1 |  87363 |     1 | 461.2500000000000000 |     1.0093708792385908 |              1 |     87363 |     2 | 374.0000000000000000 |     1.0527314433675348
    1 |  87517 |     1 | 344.0000000000000000 |     1.1253755157186977 |              1 |     87517 |     2 | 353.5000000000000000 |     1.0402455467152136
    1 |  87741 |     1 | 342.0000000000000000 |     1.2294663927911228 |              1 |     87741 |     2 | 234.5000000000000000 |     1.3440099118215650
    1 |  88755 |     1 | 317.0000000000000000 |     1.1638654376623659 |              1 |     88755 |     2 | 330.0000000000000000 |     1.2716156761834606
    1 |  89199 |     1 | 333.6666666666666667 |     1.0980707061429800 |              1 |     89199 |     2 | 268.5000000000000000 |     1.1006180000617952
    1 |  89621 |     1 | 192.5000000000000000 |     1.4934229225630286 |              1 |     89621 |     2 | 340.3333333333333333 |     1.0519933321762067
    1 |  89635 |     1 | 220.7500000000000000 |     1.4598138676195425 |              1 |     89635 |     2 | 291.0000000000000000 |     1.2665176777379828
    1 |  90675 |     1 | 379.6666666666666667 |     1.1392913794263450 |              1 |     90675 |     2 | 395.7500000000000000 |     1.0362199269821124
    1 |  90745 |     1 | 263.7500000000000000 |     1.1149815316305251 |              1 |     90745 |     2 | 321.2500000000000000 |     1.1316088502820607
    1 |  91243 |     1 | 424.5000000000000000 |     1.1115843725950766 |              1 |     91243 |     2 | 327.7500000000000000 |     1.1281678560133455
    1 |  92489 |     1 | 171.5000000000000000 |     1.2905214140605773 |              1 |     92489 |     2 | 304.0000000000000000 |     1.0584287324042862
    1 |  93407 |     1 | 396.3333333333333333 |     1.2364626354569193 |              1 |     93407 |     2 | 365.3333333333333333 |     1.1090744128923996
    1 |  93815 |     1 | 312.7500000000000000 |     1.0962249478497074 |              1 |     93815 |     2 | 163.5000000000000000 |     1.1666255839436575
    1 |  94293 |     1 | 295.0000000000000000 |     1.4640745595117864 |              1 |     94293 |     2 | 400.7500000000000000 |     1.0080158549134398
    1 |  94313 |     1 | 415.5000000000000000 |     1.0148383854188977 |              1 |     94313 |     2 | 327.0000000000000000 |     1.1320521002796942
    1 |  94543 |     1 | 293.7500000000000000 |     1.1957657805866621 |              1 |     94543 |     2 | 258.7500000000000000 |     1.2482967150133333
    1 |  95373 |     1 | 223.0000000000000000 |     1.0685387628166233 |              1 |     95373 |     2 | 363.5000000000000000 |     1.0051987517270261
    1 |  95483 |     1 | 272.7500000000000000 |     1.5298390677537635 |              1 |     95483 |     2 | 241.0000000000000000 |     1.0059481163299212
    1 |  95485 |     1 | 241.2500000000000000 |     1.0449015258509720 |              1 |     95485 |     2 | 162.5000000000000000 |     1.3940374578629662
    1 |  95529 |     1 | 320.6666666666666667 |     1.2228363458356622 |              1 |     95529 |     2 | 439.0000000000000000 |     1.0684026965032346
    1 |  95865 |     1 | 314.5000000000000000 |     1.2152019767289730 |              1 |     95865 |     2 | 250.2500000000000000 |     1.0444251662932907
    1 |  95939 |     1 | 358.5000000000000000 |     1.0869108562117266 |              1 |     95939 |     2 | 253.5000000000000000 | 1.00130175779380670611
    1 |  97101 |     1 | 230.0000000000000000 |     1.0380656724237870 |              1 |     97101 |     2 | 370.0000000000000000 |     1.0442020520440757
    1 |  97103 |     1 | 371.5000000000000000 |     1.0292697885155666 |              1 |     97103 |     2 | 394.2500000000000000 |     1.0169542714968878
    1 |  97175 |     1 | 383.6666666666666667 |     1.3227733005366490 |              1 |     97175 |     2 | 392.6666666666666667 |     1.2147636793134092
    1 |  97725 |     1 | 205.2500000000000000 |     1.0247835958104117 |              1 |     97725 |     2 | 317.5000000000000000 |     1.1600375272841228
    1 |  98061 |     1 | 276.7500000000000000 |     1.2583914750929864 |              1 |     98061 |     2 | 460.6666666666666667 |     1.0253291895842996
    1 |  98625 |     1 | 354.5000000000000000 |     1.0340329556753399 |              1 |     98625 |     2 | 219.2500000000000000 |     1.1495259410709282
    1 |  98835 |     1 | 353.5000000000000000 |     1.2066768690048402 |              1 |     98835 |     2 | 369.5000000000000000 |     1.0095133743611989
    1 |  99191 |     1 | 275.7500000000000000 |     1.5769485194668323 |              1 |     99191 |     2 | 352.5000000000000000 |     1.0219343823341560
    1 |  99363 |     1 | 397.0000000000000000 |     1.0880270931438161 |              1 |     99363 |     2 | 441.2500000000000000 |     1.0364919451598164
    1 | 100157 |     1 | 311.5000000000000000 |     1.4373528505277143 |              1 |    100157 |     2 | 226.3333333333333333 |     1.0896668257091797
    1 | 100173 |     1 | 473.6666666666666667 |     1.0033311016418994 |              1 |    100173 |     2 | 360.2500000000000000 |     1.0839670961626093
    1 | 100649 |     1 | 211.0000000000000000 |     1.2987857446487867 |              1 |    100649 |     2 | 394.6666666666666667 |     1.2012014834658547
    1 | 100727 |     1 | 241.6666666666666667 |     1.0474879071267103 |              1 |    100727 |     2 | 266.0000000000000000 |     1.0694194767365639
    1 | 100779 |     1 | 472.0000000000000000 |     1.0052313073751758 |              1 |    100779 |     2 | 324.5000000000000000 |     1.0906754745954484
    1 | 100979 |     1 | 310.0000000000000000 |     1.2285142700953677 |              1 |    100979 |     2 | 129.7500000000000000 |     1.2281752148720694
    1 | 102693 |     1 | 326.5000000000000000 |     1.2994221097804349 |              1 |    102693 |     2 | 412.0000000000000000 |     1.0219916643561165
    1 | 103253 |     1 | 336.5000000000000000 |     1.2322426487732689 |              1 |    103253 |     2 | 123.2500000000000000 |     1.0132219772040325
    1 | 104255 |     1 | 215.5000000000000000 |     1.3464461797268585 |              1 |    104255 |     2 | 365.2500000000000000 |     1.1363331422774784
    1 | 104381 |     1 | 342.2500000000000000 |     1.1881139514638860 |              1 |    104381 |     2 | 180.0000000000000000 |     1.3350529035000944
    1 | 104639 |     1 | 326.2500000000000000 |     1.0690227352086161 |              1 |    104639 |     2 | 302.6666666666666667 |     1.3054061899988326
    1 | 104681 |     1 | 284.0000000000000000 |     1.0905341334218627 |              1 |    104681 |     2 | 416.2500000000000000 |     1.0271712547049778
    1 | 104745 |     1 | 276.3333333333333333 |     1.2413248581253715 |              1 |    104745 |     2 | 240.0000000000000000 |     1.0869011761271875
    1 | 104887 |     1 | 251.0000000000000000 |     1.2120396750789522 |              1 |    104887 |     2 | 408.0000000000000000 |     1.0046060061560294
    1 | 105009 |     1 | 330.2500000000000000 |     1.2095456100512824 |              1 |    105009 |     2 | 242.7500000000000000 |     1.1734539969176107
    1 | 105531 |     1 | 384.0000000000000000 |     1.1959080760251120 |              1 |    105531 |     2 | 219.5000000000000000 |     1.0816728101108200
    1 | 105745 |     1 | 269.0000000000000000 |     1.2893466704968996 |              1 |    105745 |     2 | 301.5000000000000000 |     1.2441436729671907
    1 | 106903 |     1 | 397.0000000000000000 |     1.2503500261787305 |              1 |    106903 |     2 |  61.0000000000000000 |  1.1128237867853862672
    1 | 107297 |     1 | 392.0000000000000000 |     1.1156741275347730 |              1 |    107297 |     2 | 236.6666666666666667 |     1.2678333128862169
    1 | 107733 |     1 | 288.2500000000000000 |     1.0970987061161526 |              1 |    107733 |     2 | 339.0000000000000000 |     1.1942203817564720
    1 | 108055 |     1 | 237.7500000000000000 |     1.2036175223153481 |              1 |    108055 |     2 | 317.6666666666666667 |     1.3837014787705687
    1 | 109477 |     1 | 261.2500000000000000 |     1.5851554530027789 |              1 |    109477 |     2 | 389.7500000000000000 |     1.0943814458968698
    1 | 110593 |     1 | 305.6666666666666667 |     1.5083751708464133 |              1 |    110593 |     2 | 390.7500000000000000 |     1.0557200912146334
    1 | 110975 |     1 | 353.2500000000000000 |     1.0153277759620892 |              1 |    110975 |     2 | 357.6666666666666667 |     1.1805395993917801
    1 | 111333 |     1 | 348.0000000000000000 |     1.0905844405567184 |              1 |    111333 |     2 | 338.7500000000000000 |     1.2353067847496236
    1 | 111477 |     1 | 334.5000000000000000 |     1.1169950627257877 |              1 |    111477 |     2 | 266.0000000000000000 |     1.3081230291472218
    1 | 111727 |     1 | 308.0000000000000000 |     1.1557073463466981 |              1 |    111727 |     2 | 369.0000000000000000 |     1.0946385082830407
    1 | 112017 |     1 | 163.3333333333333333 |     1.1947772643343469 |              1 |    112017 |     2 | 382.2500000000000000 |     1.0955622775928267
    1 | 112077 |     1 | 383.7500000000000000 |     1.0180921627040182 |              1 |    112077 |     2 | 319.6666666666666667 |     1.1561543285981137
    1 | 112157 |     1 | 351.5000000000000000 |     1.1526707052724780 |              1 |    112157 |     2 | 352.0000000000000000 |     1.1403622829450455
    1 | 113145 |     1 | 365.5000000000000000 |     1.1774044798633680 |              1 |    113145 |     2 | 341.5000000000000000 |     1.1222284139778067
    1 | 113321 |     1 | 380.2500000000000000 |     1.1613541953780355 |              1 |    113321 |     2 | 335.5000000000000000 |     1.1271772044886408
    1 | 114461 |     1 | 359.2500000000000000 |     1.0466184352543883 |              1 |    114461 |     2 | 210.2500000000000000 |     1.6463671417696219
    1 | 114471 |     1 | 267.7500000000000000 |     1.5044305016134753 |              1 |    114471 |     2 | 345.0000000000000000 |     1.0659693688057333
    1 | 115503 |     1 | 380.5000000000000000 |     1.0380789208502444 |              1 |    115503 |     2 | 373.2500000000000000 |     1.0203131267014977
    1 | 115799 |     1 | 349.5000000000000000 |     1.0426309185607639 |              1 |    115799 |     2 | 370.2500000000000000 |     1.0425466968177421
    1 | 116441 |     1 | 382.2500000000000000 |     1.0077849564054729 |              1 |    116441 |     2 | 348.2500000000000000 |     1.0102578031482469
    1 | 116787 |     1 | 339.5000000000000000 |     1.1110267577344507 |              1 |    116787 |     2 | 398.0000000000000000 |     1.2553162121372990
    1 | 116983 |     1 | 346.2500000000000000 |     1.1836161666101632 |              1 |    116983 |     2 | 401.2500000000000000 |     1.0295165418461632
    1 | 117219 |     1 | 177.5000000000000000 |     1.5524543134314592 |              1 |    117219 |     2 | 196.2500000000000000 |     1.0519989671973045
    1 | 117249 |     1 | 299.0000000000000000 |     1.0825328041525151 |              1 |    117249 |     2 | 325.2500000000000000 |     1.2535939342861399
    1 | 117679 |     1 | 298.7500000000000000 |     1.0487778562693958 |              1 |    117679 |     2 | 224.0000000000000000 |     1.3169617635165536
    1 | 118075 |     1 | 369.0000000000000000 |     1.0799687511374743 |              1 |    118075 |     2 | 325.7500000000000000 |     1.0935274823623914
    1 | 118327 |     1 | 298.7500000000000000 |     1.4681487880253824 |              1 |    118327 |     2 | 180.3333333333333333 |     1.2777082990828170
    1 | 118585 |     1 | 320.7500000000000000 |     1.0999592166263882 |              1 |    118585 |     2 | 398.6666666666666667 |     1.1431973715953328
    1 | 119263 |     1 | 359.7500000000000000 |     1.0017583081915719 |              1 |    119263 |     2 | 427.5000000000000000 |     1.0122548569171789
    1 | 119369 |     1 | 301.7500000000000000 |     1.0302774919993372 |              1 |    119369 |     2 | 407.0000000000000000 |     1.0824845703249165
    1 | 120501 |     1 | 352.7500000000000000 |     1.2486760796401502 |              1 |    120501 |     2 | 366.6666666666666667 |     1.1150321494086518
    1 | 120793 |     1 | 294.0000000000000000 |     1.0199356426735102 |              1 |    120793 |     2 | 206.7500000000000000 |     1.0366126239887981
